"id","type","source_node_id","target_node_id","source_scale_id","target_scale_id","directed","governing","audit_tier","relation_tier","contact_tier","contact_office","phase_delta","phase_deltas_json","hamming","endpoint_hamming","mode","mutation","degree","degree_governor","eligible","selected","target_classification","evidence_count","evidence_role","unanimous","plurality","categorical","contact_tier_counts_json","provenance"
"governs:A2:1493:981:0","GOVERNS","scale:1493","scale:981","1493","981",true,true,"A2","A2",,,"0",,"2",,"single_degree","D7 10→9 (-1)","7","Moon",true,true,,,,,,,,"A2 eligible relation"
"governs:A1:1707:1691:0","GOVERNS","scale:1707","scale:1691","1707","1691",true,true,"A1","A1",,,"0",,"2",,"single_degree","D4 5→4 (-1)","4","Sun",true,true,,,,,,,,"A1 eligible relation"
"governs:A1:1707:1703:0","GOVERNS","scale:1707","scale:1703","1707","1703",true,true,"A1","A1",,,"0",,"2",,"single_degree","D3 3→2 (-1)","3","Mars",true,true,,,,,,,,"A1 eligible relation"
"governs:A1:1707:1739:0","GOVERNS","scale:1707","scale:1739","1707","1739",true,true,"A1","A1",,,"0",,"2",,"single_degree","D4 5→6 (+1)","4","Sun",true,true,,,,,,,,"A1 eligible relation"
"governs:A1:1707:1835:0","GOVERNS","scale:1707","scale:1835","1707","1835",true,true,"A1","A1",,,"0",,"2",,"single_degree","D5 7→8 (+1)","5","Venus",true,true,,,,,,,,"A1 eligible relation"
"governs:A0:1709:1645:0","GOVERNS","scale:1709","scale:1645","1709","1645",true,true,"A0","A0",,,"0",,"2",,"single_degree","D5 7→6 (-1)","5","Venus",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:1709:1693:0","GOVERNS","scale:1709","scale:1693","1709","1693",true,true,"A0","A0",,,"0",,"2",,"single_degree","D4 5→4 (-1)","4","Sun",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:1709:1741:0","GOVERNS","scale:1709","scale:1741","1709","1741",true,true,"A0","A0",,,"0",,"2",,"single_degree","D4 5→6 (+1)","4","Sun",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:1709:1837:0","GOVERNS","scale:1709","scale:1837","1709","1837",true,true,"A0","A0",,,"0",,"2",,"single_degree","D5 7→8 (+1)","5","Venus",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:1709:3417:-1","GOVERNS","scale:1709","scale:3417","1709","3417",true,true,"A0","A0",,,"-1",,"2",,"root_phase","root 0→11; renormalize +1","1","Saturn",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:1709:855:1","GOVERNS","scale:1709","scale:855","1709","855",true,true,"A0","A0",,,"1",,"2",,"root_phase","root 0→1; renormalize −1","1","Saturn",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:1717:1653:0","GOVERNS","scale:1717","scale:1653","1717","1653",true,true,"A0","A0",,,"0",,"2",,"single_degree","D5 7→6 (-1)","5","Venus",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:1717:1715:0","GOVERNS","scale:1717","scale:1715","1717","1715",true,true,"A0","A0",,,"0",,"2",,"single_degree","D2 2→1 (-1)","2","Jupiter",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:1717:1721:0","GOVERNS","scale:1717","scale:1721","1717","1721",true,true,"A0","A0",,,"0",,"2",,"single_degree","D2 2→3 (+1)","2","Jupiter",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:1717:1845:0","GOVERNS","scale:1717","scale:1845","1717","1845",true,true,"A0","A0",,,"0",,"2",,"single_degree","D5 7→8 (+1)","5","Venus",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:1717:3433:-1","GOVERNS","scale:1717","scale:3433","1717","3433",true,true,"A0","A0",,,"-1",,"2",,"root_phase","root 0→11; renormalize +1","1","Saturn",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:1717:859:1","GOVERNS","scale:1717","scale:859","1717","859",true,true,"A0","A0",,,"1",,"2",,"root_phase","root 0→1; renormalize −1","1","Saturn",true,true,,,,,,,,"A0 eligible relation"
"governs:A1:1749:1747:0","GOVERNS","scale:1749","scale:1747","1749","1747",true,true,"A1","A1",,,"0",,"2",,"single_degree","D2 2→1 (-1)","2","Jupiter",true,true,,,,,,,,"A1 eligible relation"
"governs:A1:1749:1753:0","GOVERNS","scale:1749","scale:1753","1749","1753",true,true,"A1","A1",,,"0",,"2",,"single_degree","D2 2→3 (+1)","2","Jupiter",true,true,,,,,,,,"A1 eligible relation"
"governs:A1:1749:1765:0","GOVERNS","scale:1749","scale:1765","1749","1765",true,true,"A1","A1",,,"0",,"2",,"single_degree","D3 4→5 (+1)","3","Mars",true,true,,,,,,,,"A1 eligible relation"
"governs:A1:1749:3497:-1","GOVERNS","scale:1749","scale:3497","1749","3497",true,true,"A1","A1",,,"-1",,"2",,"root_phase","root 0→11; renormalize +1","1","Saturn",true,true,,,,,,,,"A1 eligible relation"
"governs:A2:1877:1869:0","GOVERNS","scale:1877","scale:1869","1877","1869",true,true,"A2","A2",,,"0",,"2",,"single_degree","D3 4→3 (-1)","3","Mars",true,true,,,,,,,,"A2 eligible relation"
"governs:A2:1877:1875:0","GOVERNS","scale:1877","scale:1875","1877","1875",true,true,"A2","A2",,,"0",,"2",,"single_degree","D2 2→1 (-1)","2","Jupiter",true,true,,,,,,,,"A2 eligible relation"
"governs:A2:1877:1881:0","GOVERNS","scale:1877","scale:1881","1877","1881",true,true,"A2","A2",,,"0",,"2",,"single_degree","D2 2→3 (+1)","2","Jupiter",true,true,,,,,,,,"A2 eligible relation"
"governs:A2:1877:1893:0","GOVERNS","scale:1877","scale:1893","1877","1893",true,true,"A2","A2",,,"0",,"2",,"single_degree","D3 4→5 (+1)","3","Mars",true,true,,,,,,,,"A2 eligible relation"
"governs:A2:1877:1941:0","GOVERNS","scale:1877","scale:1941","1877","1941",true,true,"A2","A2",,,"0",,"2",,"single_degree","D4 6→7 (+1)","4","Sun",true,true,,,,,,,,"A2 eligible relation"
"governs:A2:1877:3753:-1","GOVERNS","scale:1877","scale:3753","1877","3753",true,true,"A2","A2",,,"-1",,"2",,"root_phase","root 0→11; renormalize +1","1","Saturn",true,true,,,,,,,,"A2 eligible relation"
"governs:A2:2731:2667:0","GOVERNS","scale:2731","scale:2667","2731","2667",true,true,"A2","A2",,,"0",,"2",,"single_degree","D5 7→6 (-1)","5","Venus",true,true,,,,,,,,"A2 eligible relation"
"governs:A2:2731:2715:0","GOVERNS","scale:2731","scale:2715","2731","2715",true,true,"A2","A2",,,"0",,"2",,"single_degree","D4 5→4 (-1)","4","Sun",true,true,,,,,,,,"A2 eligible relation"
"governs:A2:2731:2727:0","GOVERNS","scale:2731","scale:2727","2731","2727",true,true,"A2","A2",,,"0",,"2",,"single_degree","D3 3→2 (-1)","3","Mars",true,true,,,,,,,,"A2 eligible relation"
"governs:A2:2731:2763:0","GOVERNS","scale:2731","scale:2763","2731","2763",true,true,"A2","A2",,,"0",,"2",,"single_degree","D4 5→6 (+1)","4","Sun",true,true,,,,,,,,"A2 eligible relation"
"governs:A2:2731:2859:0","GOVERNS","scale:2731","scale:2859","2731","2859",true,true,"A2","A2",,,"0",,"2",,"single_degree","D5 7→8 (+1)","5","Venus",true,true,,,,,,,,"A2 eligible relation"
"governs:A2:2731:3243:0","GOVERNS","scale:2731","scale:3243","2731","3243",true,true,"A2","A2",,,"0",,"2",,"single_degree","D6 9→10 (+1)","6","Mercury",true,true,,,,,,,,"A2 eligible relation"
"governs:A1:2733:2669:0","GOVERNS","scale:2733","scale:2669","2733","2669",true,true,"A1","A1",,,"0",,"2",,"single_degree","D5 7→6 (-1)","5","Venus",true,true,,,,,,,,"A1 eligible relation"
"governs:A1:2733:2717:0","GOVERNS","scale:2733","scale:2717","2733","2717",true,true,"A1","A1",,,"0",,"2",,"single_degree","D4 5→4 (-1)","4","Sun",true,true,,,,,,,,"A1 eligible relation"
"governs:A1:2733:2861:0","GOVERNS","scale:2733","scale:2861","2733","2861",true,true,"A1","A1",,,"0",,"2",,"single_degree","D5 7→8 (+1)","5","Venus",true,true,,,,,,,,"A1 eligible relation"
"governs:A1:2733:3245:0","GOVERNS","scale:2733","scale:3245","2733","3245",true,true,"A1","A1",,,"0",,"2",,"single_degree","D6 9→10 (+1)","6","Mercury",true,true,,,,,,,,"A1 eligible relation"
"governs:A0:2741:2485:0","GOVERNS","scale:2741","scale:2485","2741","2485",true,true,"A0","A0",,,"0",,"2",,"single_degree","D6 9→8 (-1)","6","Mercury",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:2741:2677:0","GOVERNS","scale:2741","scale:2677","2741","2677",true,true,"A0","A0",,,"0",,"2",,"single_degree","D5 7→6 (-1)","5","Venus",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:2741:2739:0","GOVERNS","scale:2741","scale:2739","2741","2739",true,true,"A0","A0",,,"0",,"2",,"single_degree","D2 2→1 (-1)","2","Jupiter",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:2741:2745:0","GOVERNS","scale:2741","scale:2745","2741","2745",true,true,"A0","A0",,,"0",,"2",,"single_degree","D2 2→3 (+1)","2","Jupiter",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:2741:2869:0","GOVERNS","scale:2741","scale:2869","2741","2869",true,true,"A0","A0",,,"0",,"2",,"single_degree","D5 7→8 (+1)","5","Venus",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:2741:3253:0","GOVERNS","scale:2741","scale:3253","2741","3253",true,true,"A0","A0",,,"0",,"2",,"single_degree","D6 9→10 (+1)","6","Mercury",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:2773:2517:0","GOVERNS","scale:2773","scale:2517","2773","2517",true,true,"A0","A0",,,"0",,"2",,"single_degree","D6 9→8 (-1)","6","Mercury",true,true,,,,,,,,"A0 eligible relation"
"governs:A0:2773:2765:0","GOVERNS","scale:2773","scale:2765","2773","2765",true,true,"A0","A0",,,"0",,"2",,"single_degree","D3 4→3 (-1)","3","Mars",true,true,,,,,,,,"A0 eligible relation"
